ledger_id,order_id,customer,amount,date,status
led_001353,order_001353,cust_1353,5328.32,2026-08-04,paid
led_001354,order_001354,cust_1354,6927.66,2026-08-16,paid
led_001355,order_001355,cust_1355,13429.02,2026-08-21,paid
led_001356,order_001356,cust_1356,8178.4,2026-08-13,paid
led_001357,order_001357,cust_1357,15477.06,2026-08-19,paid
led_001358,order_001358,cust_1358,3298.69,2026-08-12,paid
led_001359,order_001359,cust_1359,21215.19,2026-08-20,paid
led_001360,order_001360,cust_1360,4726.92,2026-08-10,paid
led_001361,order_001361,cust_1361,23007.72,2026-08-19,paid
led_001362,order_001362,cust_1362,2576.42,2026-08-05,paid
led_001363,order_001363,cust_1363,8173.05,2026-08-08,paid
led_001364,order_001364,cust_1364,7981.81,2026-08-06,paid
led_001365,order_001365,cust_1365,9646.0,2026-08-05,paid
led_001366,order_001366,cust_1366,13015.21,2026-08-14,paid
led_001367,order_001367,cust_1367,15112.43,2026-08-19,paid
led_001368,order_001368,cust_1368,9900.89,2026-08-06,paid
led_001369,order_001369,cust_1369,12423.42,2026-08-18,paid
led_001370,order_001370,cust_1370,17489.11,2026-08-21,paid
led_001371,order_001371,cust_1371,23302.03,2026-08-06,paid
led_001372,order_001372,cust_1372,14095.36,2026-08-16,paid
led_001373,order_001373,cust_1373,7576.45,2026-08-06,paid
led_001374,order_001374,cust_1374,8207.21,2026-08-15,paid
led_001375,order_001375,cust_1375,15675.54,2026-08-12,paid
led_001376,order_001376,cust_1376,23820.13,2026-08-16,paid
led_001377,order_001377,cust_1377,3845.1,2026-08-13,paid
led_001378,order_001378,cust_1378,24113.81,2026-08-17,paid
led_001379,order_001379,cust_1379,16500.21,2026-08-14,paid
led_001380,order_001380,cust_1380,17275.07,2026-08-14,paid
led_001381,order_001381,cust_1381,17898.49,2026-08-15,paid
led_001382,order_001382,cust_1382,12473.14,2026-08-03,paid
led_001383,order_001383,cust_1383,14352.25,2026-08-08,paid
led_001384,order_001384,cust_1384,7656.2,2026-08-09,paid
led_001385,order_001385,cust_1385,6008.66,2026-08-10,paid
led_001386,order_001386,cust_1386,4621.12,2026-08-15,paid
led_001387,order_001387,cust_1387,14358.44,2026-08-16,paid
led_001388,order_001388,cust_1388,13968.29,2026-08-04,paid
led_001389,order_001389,cust_1389,14531.49,2026-08-09,paid
led_001390,order_001390,cust_1390,19490.27,2026-08-12,paid
led_001391,order_001391,cust_1391,13780.06,2026-08-02,paid
led_001392,order_001392,cust_1392,19120.1,2026-08-15,paid
led_001393,order_001393,cust_1393,13885.66,2026-08-14,paid
led_001394,order_001394,cust_1394,3009.2,2026-08-21,paid
led_001395,order_001395,cust_1395,18907.96,2026-08-10,paid
led_001396,order_001396,cust_1396,21932.84,2026-08-02,paid
led_001397,order_001397,cust_1397,11518.44,2026-08-12,paid
led_001398,order_001398,cust_1398,21623.89,2026-08-03,paid
led_001399,order_001399,cust_1399,11257.21,2026-08-04,paid
led_001400,order_001400,cust_1400,19502.98,2026-08-08,paid
led_001401,order_001401,cust_1401,5642.02,2026-08-19,paid
led_001402,order_001402,cust_1402,17383.77,2026-08-20,paid
led_001403,order_001403,cust_1403,16002.88,2026-08-06,paid
led_001404,order_001404,cust_1404,15595.7,2026-08-07,paid
led_001405,order_001405,cust_1405,20431.48,2026-08-02,paid
led_001406,order_001406,cust_1406,14466.82,2026-08-18,paid
led_001407,order_001407,cust_1407,7386.58,2026-08-18,paid
led_001408,order_001408,cust_1408,4625.25,2026-08-10,paid
led_001409,order_001409,cust_1409,7588.66,2026-08-09,paid
led_001410,order_001410,cust_1410,23833.73,2026-08-17,paid
led_001411,order_001411,cust_1411,24644.46,2026-08-04,paid
led_001412,order_001412,cust_1412,3821.93,2026-08-14,paid
led_001413,order_001413,cust_1413,23009.83,2026-08-09,paid
led_001414,order_001414,cust_1414,21742.67,2026-08-05,paid
led_001415,order_001415,cust_1415,17684.95,2026-08-05,paid
led_001416,order_001416,cust_1416,6617.09,2026-08-11,paid
led_001417,order_001417,cust_1417,20797.8,2026-08-13,paid
led_001418,order_001418,cust_1418,12491.74,2026-08-19,paid
led_001419,order_001419,cust_1419,15993.85,2026-08-21,paid
led_001420,order_001420,cust_1420,10648.51,2026-08-15,paid
led_001421,order_001421,cust_1421,2350.15,2026-08-03,paid
led_001422,order_001422,cust_1422,10369.84,2026-08-09,paid
led_001423,order_001423,cust_1423,17520.24,2026-08-12,paid
led_001424,order_001424,cust_1424,11640.04,2026-08-16,paid
led_001425,order_001425,cust_1425,8518.59,2026-08-01,paid
led_001426,order_001426,cust_1426,21788.24,2026-08-03,paid
led_001427,order_001427,cust_1427,18407.83,2026-08-15,paid
led_001428,order_001428,cust_1428,16053.59,2026-08-12,paid
led_001429,order_001429,cust_1429,21327.6,2026-08-18,paid
led_001430,order_001430,cust_1430,10244.04,2026-08-14,paid
led_001431,order_001431,cust_1431,20708.77,2026-08-16,paid
led_001432,order_001432,cust_1432,7079.15,2026-08-10,paid
led_001433,order_001433,cust_1433,8775.0,2026-08-19,paid
led_001434,order_001434,cust_1434,3699.56,2026-08-16,paid
led_001435,order_001435,cust_1435,19813.44,2026-08-02,paid
led_001436,order_001436,cust_1436,1625.6,2026-08-21,paid
led_001437,order_001437,cust_1437,19705.3,2026-08-15,paid
led_001438,order_001438,cust_1438,898.89,2026-08-06,paid
led_001439,order_001439,cust_1439,11311.51,2026-08-01,paid
led_001440,order_001440,cust_1440,24800.04,2026-08-14,paid
led_001441,order_001441,cust_1441,5456.8,2026-08-05,paid
led_001442,order_001442,cust_1442,22112.62,2026-08-10,paid
led_001443,order_001443,cust_1443,4394.95,2026-08-09,paid
led_001444,order_001444,cust_1444,2786.83,2026-08-12,paid
led_001445,order_001445,cust_1445,6634.54,2026-08-12,paid
led_001446,order_001446,cust_1446,16780.47,2026-08-21,paid
led_001447,order_001447,cust_1447,4555.36,2026-08-13,paid
led_001448,order_001448,cust_1448,15827.3,2026-08-08,paid
led_001449,order_001449,cust_1449,11016.16,2026-08-03,paid
led_001450,order_001450,cust_1450,17740.6,2026-08-01,paid
led_001451,order_001451,cust_1451,5728.82,2026-08-03,paid
led_001452,order_001452,cust_1452,3751.14,2026-08-08,paid
led_001453,order_001453,cust_1453,13226.38,2026-08-15,paid
led_001454,order_001454,cust_1454,727.53,2026-08-11,paid
led_001455,order_001455,cust_1455,20519.17,2026-08-14,paid
led_001456,order_001456,cust_1456,17503.76,2026-08-16,paid
led_001457,order_001457,cust_1457,2235.29,2026-08-13,paid
led_001458,order_001458,cust_1458,2688.61,2026-08-04,paid
led_001459,order_001459,cust_1459,3028.44,2026-08-12,paid
led_001460,order_001460,cust_1460,22084.23,2026-08-05,paid
led_001461,order_001461,cust_1461,9876.67,2026-08-05,paid
led_001462,order_001462,cust_1462,16218.62,2026-08-05,paid
led_001463,order_001463,cust_1463,2176.08,2026-08-19,paid
led_001464,order_001464,cust_1464,707.63,2026-08-21,paid
led_001465,order_001465,cust_1465,4520.86,2026-08-12,paid
led_001466,order_001466,cust_1466,18199.58,2026-08-21,paid
led_001467,order_001467,cust_1467,18832.59,2026-08-14,paid
led_001468,order_001468,cust_1468,15593.86,2026-08-15,paid
led_001469,order_001469,cust_1469,21569.08,2026-08-03,paid
led_001470,order_001470,cust_1470,22466.53,2026-08-05,paid
led_001471,order_001471,cust_1471,18934.92,2026-08-19,paid
led_001472,order_001472,cust_1472,18385.22,2026-08-12,paid
led_001473,order_001473,cust_1473,24099.59,2026-08-11,paid
led_001474,order_001474,cust_1474,19881.38,2026-08-08,paid
led_001475,order_001475,cust_1475,7285.71,2026-08-03,paid
led_001476,order_001476,cust_1476,6580.09,2026-08-20,paid
led_001477,order_001477,cust_1477,15200.19,2026-08-20,paid
led_001478,order_001478,cust_1478,7480.56,2026-08-01,paid
led_001479,order_001479,cust_1479,21273.36,2026-08-10,paid
led_001480,order_001480,cust_1480,5533.42,2026-08-20,paid
led_001481,order_001481,cust_1481,12983.3,2026-08-13,paid
led_001482,order_001482,cust_1482,7740.78,2026-08-02,paid
led_001483,order_001483,cust_1483,19703.14,2026-08-08,paid
led_001484,order_001484,cust_1484,12624.75,2026-08-04,paid
led_001485,order_001485,cust_1485,6406.5,2026-08-21,paid
led_001486,order_001486,cust_1486,15051.28,2026-08-17,paid
led_001487,order_001487,cust_1487,22273.75,2026-08-01,paid
led_001488,order_001488,cust_1488,24678.62,2026-08-11,paid
led_001489,order_001489,cust_1489,3733.58,2026-08-19,paid
led_001490,order_001490,cust_1490,10811.16,2026-08-18,paid
led_001491,order_001491,cust_1491,17232.08,2026-08-16,paid
led_001492,order_001492,cust_1492,23884.1,2026-08-03,paid
led_001493,order_001493,cust_1493,908.89,2026-08-03,paid
led_001494,order_001494,cust_1494,837.94,2026-08-07,paid
led_001495,order_001495,cust_1495,1475.76,2026-08-02,paid
led_001496,order_001496,cust_1496,23742.66,2026-08-13,paid
led_001497,order_001497,cust_1497,12911.96,2026-08-21,paid
led_001498,order_001498,cust_1498,17959.41,2026-08-14,paid
led_001499,order_001499,cust_1499,10877.59,2026-08-13,paid
led_001500,order_001500,cust_1500,2519.48,2026-08-18,paid
led_001501,order_001501,cust_1501,13672.56,2026-08-05,paid
led_001502,order_001502,cust_1502,7297.96,2026-08-10,paid
led_001503,order_001503,cust_1503,2436.03,2026-08-07,paid
led_001504,order_001504,cust_1504,24370.68,2026-08-05,paid
led_001505,order_001505,cust_1505,13641.56,2026-08-13,paid
led_001506,order_001506,cust_1506,14867.71,2026-08-21,paid
led_001507,order_001507,cust_1507,17185.86,2026-08-03,paid
led_001508,order_001508,cust_1508,8099.15,2026-08-14,paid
led_001509,order_001509,cust_1509,18383.98,2026-08-08,paid
led_001510,order_001510,cust_1510,1918.7,2026-08-03,paid
led_001511,order_001511,cust_1511,23153.38,2026-08-04,paid
led_001512,order_001512,cust_1512,11607.61,2026-08-20,paid
led_001513,order_001513,cust_1513,1848.2,2026-08-06,paid
led_001514,order_001514,cust_1514,3426.35,2026-08-05,paid
led_001515,order_001515,cust_1515,17686.74,2026-08-06,paid
led_001516,order_001516,cust_1516,12662.12,2026-08-12,paid
led_001517,order_001517,cust_1517,13313.63,2026-08-09,paid
led_001518,order_001518,cust_1518,4590.59,2026-08-05,paid
led_001519,order_001519,cust_1519,18869.52,2026-08-09,paid
led_001520,order_001520,cust_1520,18456.93,2026-08-04,paid
led_001521,order_001521,cust_1521,19400.04,2026-08-01,paid
led_001522,order_001522,cust_1522,8707.77,2026-08-14,paid
led_001523,order_001523,cust_1523,7163.52,2026-08-03,paid
led_001524,order_001524,cust_1524,6942.27,2026-08-19,paid
led_001525,order_001525,cust_1525,15874.55,2026-08-16,paid
led_001526,order_001526,cust_1526,11652.35,2026-08-12,paid
led_001527,order_001527,cust_1527,1858.26,2026-08-19,paid
led_001528,order_001528,cust_1528,4588.59,2026-08-06,paid
led_001529,order_001529,cust_1529,6750.34,2026-08-04,paid
led_001530,order_001530,cust_1530,22409.58,2026-08-04,paid
led_001531,order_001531,cust_1531,6095.91,2026-08-17,paid
led_001532,order_001532,cust_1532,562.93,2026-08-01,paid
led_001533,order_001533,cust_1533,6491.51,2026-08-16,paid
led_001534,order_001534,cust_1534,9417.42,2026-08-05,paid
led_001535,order_001535,cust_1535,4884.54,2026-08-02,paid
led_001536,order_001536,cust_1536,14045.19,2026-08-21,paid
led_001537,order_001537,cust_1537,10774.55,2026-08-11,paid
led_001538,order_001538,cust_1538,6582.45,2026-08-11,paid
led_001539,order_001539,cust_1539,7145.82,2026-08-03,paid
led_001540,order_001540,cust_1540,14502.63,2026-08-04,paid
led_001541,order_001541,cust_1541,12800.0,2026-08-02,paid
led_001542,order_001542,cust_1542,4893.94,2026-08-17,paid
led_001543,order_001543,cust_1543,24544.64,2026-08-13,paid
led_001544,order_001544,cust_1544,2188.7,2026-08-15,paid
led_001545,order_001545,cust_1545,21717.79,2026-08-10,paid
led_001546,order_001546,cust_1546,8518.87,2026-08-18,paid
led_001547,order_001547,cust_1547,11690.28,2026-08-12,paid
led_001548,order_001548,cust_1548,5416.44,2026-08-19,paid
led_001549,order_001549,cust_1549,19720.43,2026-08-20,paid
led_001550,order_001550,cust_1550,6443.31,2026-08-12,paid
led_001551,order_001551,cust_1551,14996.43,2026-08-16,paid
led_001552,order_001552,cust_1552,24945.78,2026-08-07,paid
led_001553,order_001553,cust_1553,18445.35,2026-08-18,paid
led_001554,order_001554,cust_1554,19131.81,2026-08-08,paid
led_001555,order_001555,cust_1555,4188.88,2026-08-14,paid
led_001556,order_001556,cust_1556,1085.8,2026-08-18,paid
led_001557,order_001557,cust_1557,8987.38,2026-08-01,paid
led_001558,order_001558,cust_1558,535.82,2026-08-13,paid
led_001559,order_001559,cust_1559,21300.65,2026-08-10,paid
led_001560,order_001560,cust_1560,3046.75,2026-08-17,paid
led_001561,order_001561,cust_1561,24586.34,2026-08-14,paid
led_001562,order_001562,cust_1562,12554.71,2026-08-02,paid
led_001563,order_001563,cust_1563,24327.7,2026-08-05,paid
led_001564,order_001564,cust_1564,17935.49,2026-08-03,paid
led_001565,order_001565,cust_1565,1575.56,2026-08-08,paid
led_001566,order_001566,cust_1566,22483.54,2026-08-17,paid
led_001567,order_001567,cust_1567,10619.89,2026-08-12,paid
led_001568,order_001568,cust_1568,11732.22,2026-08-03,paid
led_001569,order_001569,cust_1569,14728.88,2026-08-17,paid
led_001570,order_001570,cust_1570,3771.09,2026-08-13,paid
led_001571,order_001571,cust_1571,2333.35,2026-08-19,paid
led_001572,order_001572,cust_1572,2025.93,2026-08-05,paid
led_001573,order_001573,cust_1573,6300.91,2026-08-09,paid
led_001574,order_001574,cust_1574,21347.39,2026-08-13,paid
led_001575,order_001575,cust_1575,17667.78,2026-08-11,paid
led_001576,order_001576,cust_1576,8292.41,2026-08-09,paid
led_001577,order_001577,cust_1577,6223.48,2026-08-07,paid
led_001578,order_001578,cust_1578,3834.74,2026-08-19,paid
led_001579,order_001579,cust_1579,3169.83,2026-08-04,paid
led_001580,order_001580,cust_1580,4527.19,2026-08-15,paid
led_001581,order_001581,cust_1581,8193.82,2026-08-04,paid
led_001582,order_001582,cust_1582,13630.15,2026-08-07,paid
led_001583,order_001583,cust_1583,11571.97,2026-08-15,paid
led_001584,order_001584,cust_1584,6992.69,2026-08-04,paid
led_001585,order_001585,cust_1585,2715.31,2026-08-10,paid
led_001586,order_001586,cust_1586,20746.47,2026-08-20,paid
led_001587,order_001587,cust_1587,1488.08,2026-08-11,paid
led_001588,order_001588,cust_1588,4133.93,2026-08-08,paid
led_001589,order_001589,cust_1589,24225.8,2026-08-13,paid
led_001590,order_001590,cust_1590,13079.76,2026-08-10,paid
led_001591,order_001591,cust_1591,6874.09,2026-08-06,paid
led_001592,order_001592,cust_1592,1261.51,2026-08-13,paid
led_001593,order_001593,cust_1593,21437.73,2026-08-18,paid
led_001594,order_001594,cust_1594,18827.92,2026-08-08,paid
led_001595,order_001595,cust_1595,2820.77,2026-08-04,paid
led_001596,order_001596,cust_1596,20195.47,2026-08-05,paid
led_001597,order_001597,cust_1597,3475.6,2026-08-02,paid
led_001598,order_001598,cust_1598,20844.12,2026-08-08,paid
led_001599,order_001599,cust_1599,3702.52,2026-08-13,paid
led_001600,order_001600,cust_1600,9619.87,2026-08-21,paid
led_001601,order_001601,cust_1601,23470.59,2026-08-03,paid
led_001602,order_001602,cust_1602,14766.93,2026-08-09,paid
led_001603,order_001603,cust_1603,22977.0,2026-08-03,paid
led_001604,order_001604,cust_1604,1034.1,2026-08-03,paid
led_001605,order_001605,cust_1605,5344.88,2026-08-21,paid
led_001606,order_001606,cust_1606,11364.07,2026-08-05,paid
led_001607,order_001607,cust_1607,2753.48,2026-08-11,paid
led_001608,order_001608,cust_1608,3501.93,2026-08-15,paid
led_001609,order_001609,cust_1609,1740.62,2026-08-19,paid
led_001610,order_001610,cust_1610,11112.33,2026-08-13,paid
led_001611,order_001611,cust_1611,12655.1,2026-08-13,paid
led_001612,order_001612,cust_1612,17238.72,2026-08-06,paid
led_001613,order_001613,cust_1613,9171.61,2026-08-06,paid
led_001614,order_001614,cust_1614,7237.05,2026-08-15,paid
led_001615,order_001615,cust_1615,22143.88,2026-08-02,paid
led_001616,order_001616,cust_1616,15545.61,2026-08-20,paid
led_001617,order_001617,cust_1617,6521.73,2026-08-10,paid
led_001618,order_001618,cust_1618,12722.84,2026-08-18,paid
led_001619,order_001619,cust_1619,12236.26,2026-08-03,paid
led_001620,order_001620,cust_1620,7354.51,2026-08-05,paid
led_001621,order_001621,cust_1621,10771.25,2026-08-21,paid
led_001622,order_001622,cust_1622,22173.99,2026-08-17,paid
led_001623,order_001623,cust_1623,6604.12,2026-08-18,paid
led_001624,order_001624,cust_1624,19973.73,2026-08-13,paid
led_001625,order_001625,cust_1625,19656.94,2026-08-12,paid
led_001626,order_001626,cust_1626,12252.27,2026-08-16,paid
led_001627,order_001627,cust_1627,8928.84,2026-08-19,paid
led_001628,order_001628,cust_1628,12808.63,2026-08-13,paid
led_001629,order_001629,cust_1629,7125.67,2026-08-01,paid
led_001630,order_001630,cust_1630,8312.5,2026-08-08,paid
led_001631,order_001631,cust_1631,1217.93,2026-08-09,paid
led_001632,order_001632,cust_1632,1935.49,2026-08-16,paid
led_001633,order_001633,cust_1633,13471.09,2026-08-19,paid
led_001634,order_001634,cust_1634,24990.34,2026-08-06,paid
led_001635,order_001635,cust_1635,2953.29,2026-08-08,paid
led_001636,order_001636,cust_1636,7029.91,2026-08-02,paid
led_001637,order_001637,cust_1637,19219.22,2026-08-08,paid
led_001638,order_001638,cust_1638,14604.46,2026-08-13,paid
led_001639,order_001639,cust_1639,9192.71,2026-08-06,paid
led_001640,order_001640,cust_1640,4814.46,2026-08-19,paid
led_001641,order_001641,cust_1641,8291.11,2026-08-12,paid
led_001642,order_001642,cust_1642,22892.51,2026-08-01,paid
led_001643,order_001643,cust_1643,17734.6,2026-08-12,paid
led_001644,order_001644,cust_1644,23715.19,2026-08-19,paid
led_001645,order_001645,cust_1645,3981.51,2026-08-07,paid
led_001646,order_001646,cust_1646,20999.07,2026-08-16,paid
led_001647,order_001647,cust_1647,13782.05,2026-08-06,paid
led_001648,order_001648,cust_1648,12515.69,2026-08-03,paid
led_001649,order_001649,cust_1649,1876.12,2026-08-20,paid
led_001650,order_001650,cust_1650,5860.82,2026-08-17,paid
led_001651,order_001651,cust_1651,12210.73,2026-08-11,paid
led_001652,order_001652,cust_1652,22988.46,2026-08-07,paid
led_001653,order_001653,cust_1653,20257.91,2026-08-11,paid
led_001654,order_001654,cust_1654,18064.97,2026-08-11,paid
led_001655,order_001655,cust_1655,1959.12,2026-08-05,paid
led_001656,order_001656,cust_1656,14871.92,2026-08-05,paid
led_001657,order_001657,cust_1657,19471.98,2026-08-17,paid
led_001658,order_001658,cust_1658,21586.4,2026-08-03,paid
led_001659,order_001659,cust_1659,9652.97,2026-08-13,paid
led_001660,order_001660,cust_1660,14857.41,2026-08-11,paid
led_001661,order_001661,cust_1661,7893.25,2026-08-05,paid
led_001662,order_001662,cust_1662,24408.59,2026-08-14,paid
led_001663,order_001663,cust_1663,19900.14,2026-08-16,paid
led_001664,order_001664,cust_1664,16404.92,2026-08-06,paid
led_001665,order_001665,cust_1665,17825.98,2026-08-18,paid
led_001666,order_001666,cust_1666,17492.23,2026-08-20,paid
led_001667,order_001667,cust_1667,19781.3,2026-08-08,paid
led_001668,order_001668,cust_1668,16805.53,2026-08-06,paid
led_001669,order_001669,cust_1669,9770.41,2026-08-10,paid
led_001670,order_001670,cust_1670,3620.03,2026-08-01,paid
led_001671,order_001671,cust_1671,23745.31,2026-08-19,paid
led_001672,order_001672,cust_1672,10094.23,2026-08-19,paid
led_001673,order_001673,cust_1673,1293.38,2026-08-20,paid
led_001674,order_001674,cust_1674,8296.31,2026-08-20,paid
led_001675,order_001675,cust_1675,5911.93,2026-08-19,paid
led_001676,order_001676,cust_1676,3050.7,2026-08-16,paid
led_001677,order_001677,cust_1677,3945.76,2026-08-03,paid
led_001678,order_001678,cust_1678,6330.9,2026-08-11,paid
led_001679,order_001679,cust_1679,4613.24,2026-08-03,paid
led_001680,order_001680,cust_1680,20630.71,2026-08-21,paid
led_001681,order_001681,cust_1681,18367.51,2026-08-11,paid
led_001682,order_001682,cust_1682,11442.43,2026-08-09,paid
led_001683,order_001683,cust_1683,5637.26,2026-08-03,paid
led_001684,order_001684,cust_1684,9086.79,2026-08-04,paid
led_001685,order_001685,cust_1685,18150.13,2026-08-02,paid
led_001686,order_001686,cust_1686,9955.46,2026-08-14,paid
led_001687,order_001687,cust_1687,24242.99,2026-08-14,paid
led_001688,order_001688,cust_1688,12580.51,2026-08-13,paid
led_001689,order_001689,cust_1689,9105.16,2026-08-13,paid
led_001690,order_001690,cust_1690,2985.0,2026-08-16,paid
led_001691,order_001691,cust_1691,19823.88,2026-08-19,paid
led_001692,order_001692,cust_1692,16448.75,2026-08-08,paid
led_001693,order_001693,cust_1693,4485.08,2026-08-03,paid
led_001694,order_001694,cust_1694,20080.27,2026-08-02,paid
led_001695,order_001695,cust_1695,7725.26,2026-08-11,paid
led_001696,order_001696,cust_1696,6897.63,2026-08-04,paid
led_001697,order_001697,cust_1697,2317.91,2026-08-06,paid
led_001698,order_001698,cust_1698,22254.32,2026-08-06,paid
led_001699,order_001699,cust_1699,18433.63,2026-08-18,paid
led_001700,order_001700,cust_1700,23574.94,2026-08-03,paid
led_001701,order_001701,cust_1701,8779.79,2026-08-20,paid
led_001702,order_001702,cust_1702,22384.04,2026-08-01,paid
led_001703,order_001703,cust_1703,11067.42,2026-08-21,paid
led_001704,order_001704,cust_1704,4542.43,2026-08-14,paid
led_001705,order_001705,cust_1705,4349.04,2026-08-04,paid
led_001706,order_001706,cust_1706,8611.82,2026-08-07,paid
led_001707,order_001707,cust_1707,10527.36,2026-08-18,paid
led_001708,order_001708,cust_1708,18189.93,2026-08-18,paid
led_001709,order_001709,cust_1709,6998.99,2026-08-10,paid
led_001710,order_001710,cust_1710,7786.32,2026-08-04,paid
led_001711,order_001711,cust_1711,1716.07,2026-08-19,paid
led_001712,order_001712,cust_1712,13966.73,2026-08-16,paid
led_001713,order_001713,cust_1713,4262.95,2026-08-12,paid
led_001714,order_001714,cust_1714,593.48,2026-08-03,paid
led_001715,order_001715,cust_1715,7716.46,2026-08-21,paid
led_001716,order_001716,cust_1716,15205.28,2026-08-07,paid
led_001717,order_001717,cust_1717,2876.18,2026-08-07,paid
led_001718,order_001718,cust_1718,4685.39,2026-08-10,paid
led_001719,order_001719,cust_1719,24437.91,2026-08-16,paid
led_001720,order_001720,cust_1720,21172.34,2026-08-10,paid
led_001721,order_001721,cust_1721,19729.48,2026-08-16,paid
led_001722,order_001722,cust_1722,12482.87,2026-08-09,paid
led_001723,order_001723,cust_1723,2732.85,2026-08-18,paid
led_001724,order_001724,cust_1724,9994.41,2026-08-12,paid
led_001725,order_001725,cust_1725,22194.57,2026-08-12,paid
led_001726,order_001726,cust_1726,5071.28,2026-08-02,paid
led_001727,order_001727,cust_1727,6950.75,2026-08-15,paid
led_001728,order_001728,cust_1728,6953.32,2026-08-09,paid
led_001729,order_001729,cust_1729,14324.04,2026-08-05,paid
led_001730,order_001730,cust_1730,18929.76,2026-08-04,paid
led_001731,order_001731,cust_1731,2599.83,2026-08-12,paid
led_001732,order_001732,cust_1732,20300.41,2026-08-14,paid
led_001733,order_001733,cust_1733,24282.29,2026-08-19,paid
led_001734,order_001734,cust_1734,6074.06,2026-08-02,paid
led_001735,order_001735,cust_1735,21099.53,2026-08-17,paid
led_001736,order_001736,cust_1736,10756.49,2026-08-18,paid
led_001737,order_001737,cust_1737,17333.16,2026-08-16,paid
led_001738,order_001738,cust_1738,14531.5,2026-08-08,paid
led_001739,order_001739,cust_1739,12168.43,2026-08-03,paid
led_001740,order_001740,cust_1740,10172.71,2026-08-02,paid
led_001741,order_001741,cust_1741,12801.49,2026-08-17,paid
led_001742,order_001742,cust_1742,20111.03,2026-08-20,paid
led_001743,order_001743,cust_1743,4112.47,2026-08-15,paid
led_001744,order_001744,cust_1744,4735.53,2026-08-06,paid
led_001745,order_001745,cust_1745,24318.04,2026-08-07,paid
led_001746,order_001746,cust_1746,3591.56,2026-08-14,paid
led_001747,order_001747,cust_1747,2420.03,2026-08-14,paid
led_001748,order_001748,cust_1748,5447.02,2026-08-21,paid
led_001749,order_001749,cust_1749,4123.02,2026-08-20,paid
led_001750,order_001750,cust_1750,6818.22,2026-08-03,paid
led_001751,order_001751,cust_1751,2632.17,2026-08-18,paid
led_001752,order_001752,cust_1752,10235.2,2026-08-11,paid
led_001753,order_001753,cust_1753,21487.29,2026-08-17,paid
led_001754,order_001754,cust_1754,11724.85,2026-08-01,paid
led_001755,order_001755,cust_1755,19770.49,2026-08-20,paid
led_001756,order_001756,cust_1756,14895.61,2026-08-14,paid
led_001757,order_001757,cust_1757,3256.71,2026-08-05,paid
led_001758,order_001758,cust_1758,4130.89,2026-08-19,paid
led_001759,order_001759,cust_1759,14775.59,2026-08-04,paid
led_001760,order_001760,cust_1760,23160.74,2026-08-19,paid
led_001761,order_001761,cust_1761,19598.85,2026-08-10,paid
led_001762,order_001762,cust_1762,21753.14,2026-08-12,paid
led_001763,order_001763,cust_1763,22008.39,2026-08-09,paid
led_001764,order_001764,cust_1764,9884.57,2026-08-16,paid
led_001765,order_001765,cust_1765,14514.57,2026-08-16,paid
led_001766,order_001766,cust_1766,1417.91,2026-08-09,paid
led_001767,order_001767,cust_1767,10372.86,2026-08-20,paid
led_001768,order_001768,cust_1768,15412.05,2026-08-13,paid
led_001769,order_001769,cust_1769,1450.17,2026-08-11,paid
led_001770,order_001770,cust_1770,17417.59,2026-08-02,paid
led_001771,order_001771,cust_1771,18770.87,2026-08-09,paid
led_001772,order_001772,cust_1772,22477.27,2026-08-01,paid
led_001773,order_001773,cust_1773,8777.72,2026-08-10,paid
led_001774,order_001774,cust_1774,8118.26,2026-08-16,paid
led_001775,order_001775,cust_1775,21526.75,2026-08-04,paid
led_001776,order_001776,cust_1776,24326.17,2026-08-08,paid
led_001777,order_001777,cust_1777,3792.45,2026-08-15,paid
led_001778,order_001778,cust_1778,19463.76,2026-08-11,paid
led_001779,order_001779,cust_1779,7100.79,2026-08-14,paid
led_001780,order_001780,cust_1780,2687.53,2026-08-15,paid
led_001781,order_001781,cust_1781,5679.07,2026-08-14,paid
led_001782,order_001782,cust_1782,18653.15,2026-08-17,paid
led_001783,order_001783,cust_1783,21746.13,2026-08-02,paid
led_001784,order_001784,cust_1784,13124.11,2026-08-06,paid
led_001785,order_001785,cust_1785,2107.62,2026-08-17,paid
led_001786,order_001786,cust_1786,10382.94,2026-08-17,paid
led_001787,order_001787,cust_1787,22043.65,2026-08-01,paid
led_001788,order_001788,cust_1788,4756.57,2026-08-07,paid
led_001789,order_001789,cust_1789,21005.93,2026-08-08,paid
led_001790,order_001790,cust_1790,1310.24,2026-08-02,paid
led_001791,order_001791,cust_1791,22991.76,2026-08-07,paid
led_001792,order_001792,cust_1792,7212.45,2026-08-15,paid
led_001793,order_001793,cust_1793,12875.6,2026-08-21,paid
led_001794,order_001794,cust_1794,23115.3,2026-08-01,paid
led_001795,order_001795,cust_1795,6427.48,2026-08-16,paid
led_001796,order_001796,cust_1796,15054.07,2026-08-06,paid
led_001797,order_001797,cust_1797,24032.75,2026-08-16,paid
led_001798,order_001798,cust_1798,14878.57,2026-08-12,paid
led_001799,order_001799,cust_1799,8934.1,2026-08-09,paid
led_001800,order_001800,cust_1800,18849.55,2026-08-03,paid
led_001801,order_001801,cust_1801,7484.2,2026-08-13,paid
led_001802,order_001802,cust_1802,1716.45,2026-08-19,paid
led_001803,order_001803,cust_1803,19605.84,2026-08-07,paid
