settlement_id,payment_id,order_id,gross_amount,fee,tax,refund_amount,settled_amount,settlement_date,utr
stl_000804,pay_000804,order_000804,21896.62,437.93,78.83,0.0,21379.86,2026-08-04,UTR100804
stl_000805,pay_000805,order_000805,16073.93,321.48,57.87,0.0,15694.58,2026-08-14,UTR100805
stl_000806,pay_000806,order_000806,6714.43,134.29,24.17,0.0,6555.97,2026-08-03,UTR100806
stl_000807,pay_000807,order_000807,9248.8,184.98,33.3,0.0,9030.52,2026-08-05,UTR100807
stl_000808,pay_000808,order_000808,8947.66,178.95,32.21,0.0,8736.5,2026-08-23,UTR100808
stl_000809,pay_000809,order_000809,3039.76,60.8,10.94,0.0,2968.02,2026-08-21,UTR100809
stl_000810,pay_000810,order_000810,18512.08,370.24,66.64,0.0,18075.2,2026-08-13,UTR100810
stl_000811,pay_000811,order_000811,3768.53,75.37,13.57,0.0,3679.59,2026-08-14,UTR100811
stl_000812,pay_000812,order_000812,13877.34,277.55,49.96,0.0,13549.83,2026-08-23,UTR100812
stl_000813,pay_000813,order_000813,4789.68,95.79,17.24,0.0,4676.65,2026-08-17,UTR100813
stl_000814,pay_000814,order_000814,24530.07,490.6,88.31,0.0,23951.16,2026-08-18,UTR100814
stl_000815,pay_000815,order_000815,15977.53,319.55,57.52,0.0,15600.46,2026-08-07,UTR100815
stl_000816,pay_000816,order_000816,2045.96,40.92,7.37,0.0,1997.67,2026-08-17,UTR100816
stl_000817,pay_000817,order_000817,1406.1,28.12,5.06,0.0,1372.92,2026-08-09,UTR100817
stl_000818,pay_000818,order_000818,1573.25,31.46,5.66,0.0,1536.13,2026-08-09,UTR100818
stl_000819,pay_000819,order_000819,22201.86,444.04,79.93,0.0,21677.89,2026-08-13,UTR100819
stl_000820,pay_000820,order_000820,23367.59,467.35,84.12,0.0,22816.12,2026-08-19,UTR100820
stl_000821,pay_000821,order_000821,10256.49,205.13,36.92,0.0,10014.44,2026-08-20,UTR100821
stl_000822,pay_000822,order_000822,12098.29,241.97,43.55,0.0,11812.77,2026-08-04,UTR100822
stl_000823,pay_000823,order_000823,18955.63,379.11,68.24,0.0,18508.28,2026-08-09,UTR100823
stl_000824,pay_000824,order_000824,7509.72,150.19,27.03,0.0,7332.5,2026-08-04,UTR100824
stl_000825,pay_000825,order_000825,21712.06,434.24,78.16,0.0,21199.66,2026-08-13,UTR100825
stl_000826,pay_000826,order_000826,7193.81,143.88,25.9,0.0,7024.03,2026-08-14,UTR100826
stl_000827,pay_000827,order_000827,11205.31,224.11,40.34,0.0,10940.86,2026-08-15,UTR100827
stl_000828,pay_000828,order_000828,18711.04,374.22,67.36,0.0,18269.46,2026-08-15,UTR100828
stl_000829,pay_000829,order_000829,8806.4,176.13,31.7,0.0,8598.57,2026-08-08,UTR100829
stl_000830,pay_000830,order_000830,12656.98,253.14,45.57,0.0,12358.27,2026-08-18,UTR100830
stl_000831,pay_000831,order_000831,9500.0,190.0,34.2,0.0,9275.8,2026-08-19,UTR100831
stl_000832,pay_000832,order_000832,7034.66,140.69,25.32,0.0,6868.65,2026-08-05,UTR100832
stl_000833,pay_000833,order_000833,18313.49,366.27,65.93,0.0,17881.29,2026-08-05,UTR100833
stl_000834,pay_000834,order_000834,11049.88,221.0,39.78,0.0,10789.1,2026-08-08,UTR100834
stl_000835,pay_000835,order_000835,13864.12,277.28,49.91,0.0,13536.93,2026-08-13,UTR100835
stl_000836,pay_000836,order_000836,3013.65,60.27,10.85,0.0,2942.53,2026-08-13,UTR100836
stl_000837,pay_000837,order_000837,16692.52,333.85,60.09,0.0,16298.58,2026-08-12,UTR100837
stl_000838,pay_000838,order_000838,11424.94,228.5,41.13,0.0,11155.31,2026-08-16,UTR100838
stl_000839,pay_000839,order_000839,4582.8,91.66,16.5,0.0,4474.64,2026-08-17,UTR100839
stl_000840,pay_000840,order_000840,9112.9,182.26,32.81,0.0,8897.83,2026-08-04,UTR100840
stl_000841,pay_000841,order_000841,18306.95,366.14,65.91,0.0,17874.9,2026-08-14,UTR100841
stl_000842,pay_000842,order_000842,15563.86,311.28,56.03,0.0,15196.55,2026-08-16,UTR100842
stl_000843,pay_000843,order_000843,7226.61,144.53,26.02,0.0,7056.06,2026-08-04,UTR100843
stl_000844,pay_000844,order_000844,2338.51,46.77,8.42,0.0,2283.32,2026-08-23,UTR100844
stl_000845,pay_000845,order_000845,10452.15,209.04,37.63,0.0,10205.48,2026-08-19,UTR100845
stl_000846,pay_000846,order_000846,20126.85,402.54,72.46,0.0,19651.85,2026-08-08,UTR100846
stl_000847,pay_000847,order_000847,23843.34,476.87,85.84,0.0,23280.63,2026-08-07,UTR100847
stl_000848,pay_000848,order_000848,21292.4,425.85,76.65,0.0,20789.9,2026-08-17,UTR100848
stl_000849,pay_000849,order_000849,1352.57,27.05,4.87,0.0,1320.65,2026-08-05,UTR100849
stl_000850,pay_000850,order_000850,6281.89,125.64,22.62,0.0,6133.63,2026-08-23,UTR100850
stl_000851,pay_000851,order_000851,9475.05,189.5,34.11,0.0,9251.44,2026-08-15,UTR100851
stl_000852,pay_000852,order_000852,23761.94,475.24,85.54,0.0,23201.16,2026-08-04,UTR100852
stl_000853,pay_000853,order_000853,15324.82,306.5,55.17,0.0,14963.15,2026-08-17,UTR100853
stl_000854,pay_000854,order_000854,23746.18,474.92,85.49,0.0,23185.77,2026-08-14,UTR100854
stl_000855,pay_000855,order_000855,11376.51,227.53,40.96,0.0,11108.02,2026-08-05,UTR100855
stl_000856,pay_000856,order_000856,14561.08,291.22,52.42,0.0,14217.44,2026-08-19,UTR100856
stl_000857,pay_000857,order_000857,9490.27,189.81,34.17,0.0,9266.29,2026-08-13,UTR100857
stl_000858,pay_000858,order_000858,16414.24,328.28,59.09,0.0,16026.87,2026-08-10,UTR100858
stl_000859,pay_000859,order_000859,24032.74,480.65,86.52,0.0,23465.57,2026-08-03,UTR100859
stl_000860,pay_000860,order_000860,18524.03,370.48,66.69,0.0,18086.86,2026-08-18,UTR100860
stl_000861,pay_000861,order_000861,13184.76,263.7,47.47,0.0,12873.59,2026-08-20,UTR100861
stl_000862,pay_000862,order_000862,3385.14,67.7,12.19,0.0,3305.25,2026-08-11,UTR100862
stl_000863,pay_000863,order_000863,17748.93,354.98,63.9,0.0,17330.05,2026-08-09,UTR100863
stl_000864,pay_000864,order_000864,24910.95,498.22,89.68,0.0,24323.05,2026-08-12,UTR100864
stl_000865,pay_000865,order_000865,17502.53,350.05,63.01,0.0,17089.47,2026-08-18,UTR100865
stl_000866,pay_000866,order_000866,5404.37,108.09,19.46,0.0,5276.82,2026-08-07,UTR100866
stl_000867,pay_000867,order_000867,21394.24,427.88,77.02,0.0,20889.34,2026-08-17,UTR100867
stl_000868,pay_000868,order_000868,4730.08,94.6,17.03,0.0,4618.45,2026-08-17,UTR100868
stl_000869,pay_000869,order_000869,24932.93,498.66,89.76,0.0,24344.51,2026-08-13,UTR100869
stl_000870,pay_000870,order_000870,16862.07,337.24,60.7,0.0,16464.13,2026-08-05,UTR100870
stl_000871,pay_000871,order_000871,13974.93,279.5,50.31,0.0,13645.12,2026-08-12,UTR100871
stl_000872,pay_000872,order_000872,22337.63,446.75,80.41,0.0,21810.47,2026-08-08,UTR100872
stl_000873,pay_000873,order_000873,17939.32,358.79,64.58,0.0,17515.95,2026-08-23,UTR100873
stl_000874,pay_000874,order_000874,4765.23,95.3,17.15,0.0,4652.78,2026-08-14,UTR100874
stl_000875,pay_000875,order_000875,12964.52,259.29,46.67,0.0,12658.56,2026-08-06,UTR100875
stl_000876,pay_000876,order_000876,24635.75,492.72,88.69,0.0,24054.34,2026-08-07,UTR100876
stl_000877,pay_000877,order_000877,6300.04,126.0,22.68,0.0,6151.36,2026-08-18,UTR100877
stl_000878,pay_000878,order_000878,1143.96,22.88,4.12,0.0,1116.96,2026-08-20,UTR100878
stl_000879,pay_000879,order_000879,14520.8,290.42,52.28,0.0,14178.1,2026-08-17,UTR100879
stl_000880,pay_000880,order_000880,20189.71,403.79,72.68,0.0,19713.24,2026-08-20,UTR100880
stl_000881,pay_000881,order_000881,3679.4,73.59,13.25,0.0,3592.56,2026-08-05,UTR100881
stl_000882,pay_000882,order_000882,2110.83,42.22,7.6,0.0,2061.01,2026-08-15,UTR100882
stl_000883,pay_000883,order_000883,24990.08,499.8,89.96,0.0,24400.32,2026-08-18,UTR100883
stl_000884,pay_000884,order_000884,13379.54,267.59,48.17,0.0,13063.78,2026-08-16,UTR100884
stl_000885,pay_000885,order_000885,20671.82,413.44,74.42,0.0,20183.96,2026-08-05,UTR100885
stl_000886,pay_000886,order_000886,3570.51,71.41,12.85,0.0,3486.25,2026-08-13,UTR100886
stl_000887,pay_000887,order_000887,16237.3,324.75,58.45,0.0,15854.1,2026-08-17,UTR100887
stl_000888,pay_000888,order_000888,11912.91,238.26,42.89,3573.87,8057.89,2026-08-19,UTR100888
stl_000889,pay_000889,order_000889,8940.61,178.81,32.19,0.0,8729.61,2026-08-20,UTR100889
stl_000890,pay_000889,order_000889,8940.61,178.81,32.19,0.0,8729.61,2026-08-20,UTR100889
stl_000891,pay_000891,order_000891,19310.65,386.21,69.52,0.0,18834.78,2026-08-07,UTR100891
stl_000892,pay_000892,order_000892,22812.45,456.25,82.12,0.0,22274.08,2026-08-04,UTR100892
stl_000893,pay_000893,order_000893,20869.07,417.38,75.13,0.0,20376.56,2026-08-19,UTR100893
stl_000894,pay_000894,order_000894,4248.88,84.98,15.3,0.0,4148.6,2026-08-08,UTR100894
stl_000895,pay_000895,order_000895,4468.19,89.36,16.08,0.0,4362.75,2026-08-10,UTR100895
stl_000896,pay_000896,order_000896,8977.57,179.55,32.32,0.0,8765.7,2026-08-19,UTR100896
stl_000897,pay_000897,order_000897,22425.68,448.51,80.73,0.0,21896.44,2026-08-05,UTR100897
stl_000898,pay_000898,order_000898,6639.83,132.8,23.9,0.0,6483.13,2026-08-23,UTR100898
stl_000899,pay_000899,order_000899,23930.61,478.61,86.15,0.0,23365.85,2026-08-11,UTR100899
stl_000900,pay_000900,order_000900,3566.67,71.33,12.84,0.0,3482.5,2026-08-12,UTR100900
stl_000901,pay_000901,order_000901,15553.49,311.07,55.99,0.0,15186.43,2026-08-05,UTR100901
stl_000902,pay_000902,order_000902,12813.04,256.26,46.13,0.0,12510.65,2026-08-08,UTR100902
stl_000903,pay_000903,order_000903,14999.31,299.99,54.0,0.0,14645.32,2026-08-21,UTR100903
stl_000904,pay_000904,order_000904,4277.76,85.56,15.4,0.0,4176.8,2026-08-22,UTR100904
stl_000905,pay_000905,order_000905,18155.5,363.11,65.36,0.0,17727.03,2026-08-22,UTR100905
stl_000906,pay_000906,order_000906,8771.68,175.43,31.58,0.0,8564.67,2026-08-21,UTR100906
stl_000907,pay_000907,order_000907,1509.26,30.19,5.43,0.0,1473.64,2026-08-03,UTR100907
stl_000908,pay_000908,order_000908,2489.96,49.8,8.96,0.0,2431.2,2026-08-23,UTR100908
stl_000909,pay_000909,order_000909,19390.05,387.8,69.8,0.0,18932.45,2026-08-11,UTR100909
stl_000910,pay_000910,order_000910,16452.68,329.05,59.23,0.0,16064.4,2026-08-21,UTR100910
stl_000911,pay_000911,order_000911,10706.38,214.13,38.54,0.0,10453.71,2026-08-23,UTR100911
stl_000912,pay_000912,order_000912,1242.0,24.84,4.47,0.0,1212.69,2026-08-23,UTR100912
stl_000913,pay_000913,order_000913,13866.65,277.33,49.92,0.0,13539.4,2026-08-23,UTR100913
stl_000914,pay_000914,order_000914,23937.93,478.76,86.18,0.0,23372.99,2026-08-18,UTR100914
stl_000915,pay_000915,order_000915,6499.51,129.99,23.4,0.0,6346.12,2026-08-15,UTR100915
stl_000916,pay_000916,order_000916,7787.13,155.74,28.03,0.0,7603.36,2026-08-05,UTR100916
stl_000917,pay_000917,order_000917,17371.03,347.42,62.54,0.0,16961.07,2026-08-08,UTR100917
stl_000918,pay_000918,order_000918,11270.33,225.41,40.57,0.0,11004.35,2026-08-18,UTR100918
stl_000919,pay_000919,order_000919,11878.83,237.58,42.76,0.0,11598.49,2026-08-13,UTR100919
stl_000920,pay_000920,order_000920,15363.18,307.26,55.31,0.0,15000.61,2026-08-13,UTR100920
stl_000921,pay_000921,order_000921,21606.38,432.13,77.78,0.0,21096.47,2026-08-13,UTR100921
stl_000922,pay_000922,order_000922,18487.89,369.76,66.56,0.0,18051.57,2026-08-14,UTR100922
stl_000923,pay_000923,order_000923,24396.67,487.93,87.83,0.0,23820.91,2026-08-07,UTR100923
stl_000924,pay_000924,order_000924,19136.29,382.73,68.89,0.0,18684.67,2026-08-19,UTR100924
stl_000925,pay_000925,order_000925,14260.45,285.21,51.34,0.0,13923.9,2026-08-13,UTR100925
stl_000926,pay_000926,order_000926,6422.58,128.45,23.12,0.0,6271.01,2026-08-06,UTR100926
stl_000927,pay_000927,order_000927,7053.06,141.06,25.39,0.0,6886.61,2026-08-10,UTR100927
stl_000928,pay_000928,order_000928,3951.5,79.03,14.23,0.0,3858.24,2026-08-04,UTR100928
stl_000929,pay_000929,order_000929,7610.19,152.2,27.4,0.0,7430.59,2026-08-15,UTR100929
stl_000930,pay_000930,order_000930,21672.01,433.44,78.02,0.0,21160.55,2026-08-16,UTR100930
stl_000931,pay_000931,order_000931,6582.62,131.65,23.7,0.0,6427.27,2026-08-08,UTR100931
stl_000932,pay_000932,order_000932,20430.21,408.6,73.55,0.0,19948.06,2026-08-21,UTR100932
stl_000933,pay_000933,order_000933,18167.65,363.35,65.4,0.0,17738.9,2026-08-09,UTR100933
stl_000934,pay_000934,order_000934,19196.47,383.93,69.11,0.0,18743.43,2026-08-18,UTR100934
stl_000935,pay_000935,order_000935,24901.25,498.03,89.65,0.0,24313.57,2026-08-17,UTR100935
stl_000936,pay_000936,order_000936,12719.61,254.39,45.79,0.0,12419.43,2026-08-12,UTR100936
stl_000937,pay_000937,order_000937,12685.57,253.71,45.67,0.0,12386.19,2026-08-05,UTR100937
stl_000938,pay_000938,order_000938,23658.2,473.16,85.17,0.0,23099.87,2026-08-19,UTR100938
stl_000939,pay_000939,order_000939,11702.15,234.04,42.13,0.0,11425.98,2026-08-10,UTR100939
stl_000940,pay_000940,order_000940,5771.04,115.42,20.78,0.0,5634.84,2026-08-14,UTR100940
stl_000941,pay_000941,order_000941,1692.12,33.84,6.09,0.0,1652.19,2026-08-12,UTR100941
stl_000942,pay_000942,order_000942,12624.91,252.5,45.45,0.0,12326.96,2026-08-23,UTR100942
stl_000943,pay_000943,order_000943,16976.75,339.54,61.12,0.0,16576.09,2026-08-12,UTR100943
stl_000944,pay_000944,order_000944,13648.92,272.98,49.14,0.0,13326.8,2026-08-06,UTR100944
stl_000945,pay_000945,order_000945,11057.73,221.15,39.81,0.0,10796.77,2026-08-11,UTR100945
stl_000946,pay_000946,order_000946,18323.95,366.48,65.97,0.0,17891.5,2026-08-15,UTR100946
stl_000947,pay_000947,order_000947,9465.47,189.31,34.08,0.0,9242.08,2026-08-15,UTR100947
stl_000948,pay_000948,order_000948,1753.36,35.07,6.31,0.0,1711.98,2026-08-20,UTR100948
stl_000949,pay_000949,order_000949,5269.05,105.38,18.97,0.0,5144.7,2026-08-20,UTR100949
stl_000950,pay_000950,order_000950,7570.74,151.41,27.25,0.0,7392.08,2026-08-15,UTR100950
stl_000951,pay_000951,order_000951,12854.26,257.09,46.28,0.0,12550.89,2026-08-20,UTR100951
stl_000952,pay_000952,order_000952,7353.16,147.06,26.47,0.0,7179.63,2026-08-22,UTR100952
stl_000953,pay_000953,order_000953,17169.77,343.4,61.81,0.0,16764.56,2026-08-06,UTR100953
stl_000954,pay_000954,order_000954,3652.25,73.05,13.15,0.0,3566.05,2026-08-06,UTR100954
stl_000955,pay_000955,order_000955,10150.64,203.01,36.54,0.0,9911.09,2026-08-13,UTR100955
stl_000956,pay_000956,order_000956,14166.88,283.34,51.0,0.0,13832.54,2026-08-14,UTR100956
stl_000957,pay_000957,order_000957,18996.65,379.93,68.39,0.0,18548.33,2026-08-09,UTR100957
stl_000958,pay_000958,order_000958,15260.34,305.21,54.94,0.0,14900.19,2026-08-15,UTR100958
stl_000959,pay_000959,order_000959,12751.91,255.04,45.91,0.0,12450.96,2026-08-04,UTR100959
stl_000960,pay_000960,order_000960,1453.39,29.07,5.23,0.0,1419.09,2026-08-13,UTR100960
stl_000961,pay_000961,order_000961,20197.16,403.94,72.71,0.0,19720.51,2026-08-19,UTR100961
stl_000962,pay_000962,order_000962,11696.22,233.92,42.11,0.0,11420.19,2026-08-22,UTR100962
stl_000963,pay_000963,order_000963,22381.73,447.63,80.57,0.0,21853.53,2026-08-07,UTR100963
stl_000964,pay_000964,order_000964,8535.16,170.7,30.73,0.0,8333.73,2026-08-22,UTR100964
stl_000965,pay_000965,order_000965,8303.99,166.08,29.89,0.0,8108.02,2026-08-15,UTR100965
stl_000966,pay_000966,order_000966,24770.09,495.4,89.17,0.0,24185.52,2026-08-12,UTR100966
stl_000967,pay_000967,order_000967,15046.25,300.93,54.17,0.0,14691.15,2026-08-19,UTR100967
stl_000968,pay_000968,order_000968,20793.09,415.86,74.85,0.0,20302.38,2026-08-20,UTR100968
stl_000969,pay_000969,order_000969,12501.24,250.02,45.0,0.0,12206.22,2026-08-21,UTR100969
stl_000970,pay_000970,order_000970,7844.87,156.9,28.24,0.0,7659.73,2026-08-03,UTR100970
stl_000971,pay_000971,order_000971,9524.77,190.5,34.29,0.0,9299.98,2026-08-06,UTR100971
stl_000972,pay_000972,order_000972,24507.5,490.15,88.23,0.0,23929.12,2026-08-21,UTR100972
stl_000973,pay_000973,order_000973,8038.11,160.76,28.94,0.0,7848.41,2026-08-23,UTR100973
stl_000974,pay_000974,order_000974,1152.86,23.06,4.15,0.0,1125.65,2026-08-18,UTR100974
stl_000975,pay_000975,order_000975,7005.5,140.11,25.22,0.0,6840.17,2026-08-23,UTR100975
stl_000976,pay_000976,order_000976,19681.15,393.62,70.85,0.0,19216.68,2026-08-21,UTR100976
stl_000977,pay_000977,order_000977,14652.04,293.04,52.75,0.0,14306.25,2026-08-04,UTR100977
stl_000978,pay_000978,order_000978,14796.32,295.93,53.27,0.0,14447.12,2026-08-08,UTR100978
stl_000979,pay_000979,order_000979,13343.69,266.87,48.04,0.0,13028.78,2026-08-22,UTR100979
stl_000980,pay_000980,order_000980,19477.85,389.56,70.12,0.0,19018.17,2026-08-15,UTR100980
stl_000981,pay_000981,order_000981,4120.5,82.41,14.83,0.0,4023.26,2026-08-10,UTR100981
stl_000982,pay_000982,order_000982,1273.48,25.47,4.58,0.0,1243.43,2026-08-06,UTR100982
stl_000983,pay_000983,order_000983,5174.22,103.48,18.63,0.0,5052.11,2026-08-17,UTR100983
stl_000984,pay_000984,order_000984,8185.47,163.71,29.47,0.0,7992.29,2026-08-07,UTR100984
stl_000985,pay_000985,order_000985,10617.52,212.35,38.22,0.0,10366.95,2026-08-09,UTR100985
stl_000986,pay_000986,order_000986,10554.25,211.09,38.0,0.0,10305.16,2026-08-22,UTR100986
stl_000987,pay_000987,order_000987,23052.76,461.06,82.99,0.0,22508.71,2026-08-04,UTR100987
stl_000988,pay_000988,order_000988,17791.49,355.83,64.05,0.0,17371.61,2026-08-19,UTR100988
stl_000989,pay_000989,order_000989,5579.87,111.6,20.09,0.0,5448.18,2026-08-13,UTR100989
stl_000990,pay_000990,order_000990,24954.01,499.08,89.83,0.0,24365.1,2026-08-18,UTR100990
stl_000991,pay_000991,order_000991,13374.19,267.48,48.15,0.0,13058.56,2026-08-13,UTR100991
stl_000992,pay_000992,order_000992,23938.79,478.78,86.18,0.0,23373.83,2026-08-17,UTR100992
stl_000993,pay_000993,order_000993,22847.04,456.94,82.25,0.0,22307.85,2026-08-13,UTR100993
stl_000994,pay_000994,order_000994,13883.69,277.67,49.98,0.0,13556.04,2026-08-23,UTR100994
stl_000995,pay_000995,order_000995,20189.49,403.79,72.68,0.0,19713.02,2026-08-11,UTR100995
stl_000996,pay_000996,order_000996,15446.88,308.94,55.61,0.0,15082.33,2026-08-09,UTR100996
stl_000997,pay_000997,order_000997,23954.77,479.1,86.24,0.0,23389.43,2026-08-11,UTR100997
stl_000998,pay_000998,order_000998,14173.12,283.46,51.02,0.0,13838.64,2026-08-10,UTR100998
stl_000999,pay_000999,order_000999,23566.4,471.33,84.84,0.0,23010.23,2026-08-12,UTR100999
stl_001000,pay_001000,order_001000,19393.77,387.88,69.82,0.0,18936.07,2026-08-09,UTR101000
stl_001001,pay_001001,order_001001,17410.88,348.22,62.68,0.0,16999.98,2026-08-18,UTR101001
stl_001002,pay_001002,order_001002,8267.5,165.35,29.76,0.0,8072.39,2026-08-14,UTR101002
stl_001003,pay_001003,order_001003,14231.95,284.64,51.24,0.0,13896.07,2026-08-11,UTR101003
stl_001004,pay_001004,order_001004,7550.84,151.02,27.18,0.0,7372.64,2026-08-21,UTR101004
stl_001005,pay_001005,order_001005,17077.25,341.55,61.48,0.0,16674.22,2026-08-15,UTR101005
stl_001006,pay_001006,order_001006,22446.13,448.92,80.81,0.0,21916.4,2026-08-15,UTR101006
stl_001007,pay_001007,order_001007,20550.25,411.0,73.98,0.0,20065.27,2026-08-07,UTR101007
stl_001008,pay_001008,order_001008,7616.09,152.32,27.42,0.0,7436.35,2026-08-12,UTR101008
stl_001009,pay_001009,order_001009,23905.19,478.1,86.06,0.0,23341.03,2026-08-05,UTR101009
stl_001010,pay_001010,order_001010,8985.91,179.72,32.35,0.0,8773.84,2026-08-17,UTR101010
stl_001011,pay_001011,order_001011,16571.32,331.43,59.66,0.0,16180.23,2026-08-18,UTR101011
stl_001012,pay_001012,order_001012,5742.68,114.85,20.67,0.0,5607.16,2026-08-20,UTR101012
stl_001013,pay_001013,order_001013,7142.75,142.85,25.71,0.0,6974.19,2026-08-20,UTR101013
stl_001014,pay_001014,order_001014,17556.2,351.12,63.2,0.0,17141.88,2026-08-07,UTR101014
stl_001015,pay_001015,order_001015,3176.05,63.52,11.43,0.0,3101.1,2026-08-21,UTR101015
stl_001016,pay_001016,order_001016,6362.41,127.25,22.9,0.0,6212.26,2026-08-04,UTR101016
stl_001017,pay_001017,order_001017,16910.93,338.22,60.88,0.0,16511.83,2026-08-19,UTR101017
stl_001018,pay_001018,order_001018,6028.96,120.58,21.7,0.0,5886.68,2026-08-10,UTR101018
stl_001019,pay_001019,order_001019,1786.03,35.72,6.43,0.0,1743.88,2026-08-16,UTR101019
stl_001020,pay_001020,order_001020,8592.19,171.84,30.93,0.0,8389.42,2026-08-18,UTR101020
stl_001021,pay_001021,order_001021,2963.35,59.27,10.67,0.0,2893.41,2026-08-07,UTR101021
stl_001022,pay_001022,order_001022,626.95,12.54,2.26,0.0,612.15,2026-08-20,UTR101022
stl_001023,pay_001023,order_001023,24458.81,489.18,88.05,0.0,23881.58,2026-08-08,UTR101023
stl_001024,pay_001024,order_001024,10469.23,209.38,37.69,0.0,10222.16,2026-08-18,UTR101024
stl_001025,pay_001025,order_001025,12197.49,243.95,43.91,0.0,11909.63,2026-08-09,UTR101025
stl_001026,pay_001026,order_001026,19019.82,380.4,68.47,0.0,18570.95,2026-08-12,UTR101026
stl_001027,pay_001027,order_001027,8368.61,167.37,30.13,0.0,8171.11,2026-08-23,UTR101027
stl_001028,pay_001028,order_001028,1949.48,38.99,7.02,0.0,1903.47,2026-08-05,UTR101028
stl_001029,pay_001029,order_001029,16481.32,329.63,59.33,0.0,16092.36,2026-08-10,UTR101029
stl_001030,pay_001030,order_001030,13611.23,272.22,49.0,0.0,13290.01,2026-08-04,UTR101030
stl_001031,pay_001031,order_001031,22874.13,457.48,82.35,0.0,22334.3,2026-08-08,UTR101031
stl_001032,pay_001032,order_001032,10738.18,214.76,38.66,0.0,10484.76,2026-08-08,UTR101032
stl_001033,pay_001033,order_001033,23381.1,467.62,84.17,0.0,22829.31,2026-08-04,UTR101033
stl_001034,pay_001034,order_001034,24930.71,498.61,89.75,0.0,24342.35,2026-08-15,UTR101034
stl_001035,pay_001035,order_001035,19805.04,396.1,71.3,0.0,19337.64,2026-08-08,UTR101035
stl_001036,pay_001036,order_001036,23446.91,468.94,84.41,0.0,22893.56,2026-08-12,UTR101036
stl_001037,pay_001037,order_001037,21980.21,439.6,79.13,0.0,21461.48,2026-08-03,UTR101037
stl_001038,pay_001038,order_001038,7810.61,156.21,28.12,0.0,7626.28,2026-08-22,UTR101038
stl_001039,pay_001039,order_001039,3128.87,62.58,11.26,0.0,3055.03,2026-08-13,UTR101039
stl_001040,pay_001040,order_001040,7471.76,149.44,26.9,0.0,7295.42,2026-08-23,UTR101040
stl_001041,pay_001041,order_001041,13810.86,276.22,49.72,0.0,13484.92,2026-08-18,UTR101041
stl_001042,pay_001042,order_001042,22286.87,445.74,80.23,0.0,21760.9,2026-08-07,UTR101042
stl_001043,pay_001043,order_001043,21350.96,427.02,76.86,0.0,20847.08,2026-08-17,UTR101043
stl_001044,pay_001044,order_001044,7184.51,143.69,25.86,0.0,7014.96,2026-08-06,UTR101044
stl_001045,pay_001045,order_001045,8601.76,172.04,30.97,0.0,8398.75,2026-08-17,UTR101045
stl_001046,pay_001046,order_001046,16382.99,327.66,58.98,0.0,15996.35,2026-08-08,UTR101046
stl_001047,pay_001047,order_001047,845.06,16.9,3.04,0.0,825.12,2026-08-13,UTR101047
stl_001048,pay_001048,order_001048,19873.81,397.48,71.55,0.0,19404.78,2026-08-21,UTR101048
stl_001049,pay_001049,order_001049,17022.83,340.46,61.28,0.0,16621.09,2026-08-09,UTR101049
stl_001050,pay_001050,order_001050,4799.63,95.99,17.28,0.0,4686.36,2026-08-23,UTR101050
stl_001051,pay_001051,order_001051,22477.55,449.55,80.92,0.0,21947.08,2026-08-16,UTR101051
stl_001052,pay_001052,order_001052,13124.38,262.49,47.25,0.0,12814.64,2026-08-05,UTR101052
stl_001053,pay_001053,order_001053,10320.41,206.41,37.15,0.0,10076.85,2026-08-06,UTR101053
stl_001054,pay_001054,order_001054,5027.14,100.54,18.1,0.0,4908.5,2026-08-07,UTR101054
stl_001055,pay_001055,order_001055,12197.63,243.95,43.91,0.0,11909.77,2026-08-10,UTR101055
stl_001056,pay_001056,order_001056,667.34,13.35,2.4,0.0,651.59,2026-08-15,UTR101056
stl_001057,pay_001057,order_001057,6270.27,125.41,22.57,0.0,6122.29,2026-08-11,UTR101057
stl_001058,pay_001058,order_001058,23873.85,477.48,85.95,0.0,23310.42,2026-08-12,UTR101058
stl_001059,pay_001059,order_001059,14770.29,295.41,53.17,0.0,14421.71,2026-08-21,UTR101059
stl_001060,pay_001060,order_001060,780.18,15.6,2.81,0.0,761.77,2026-08-23,UTR101060
stl_001061,pay_001061,order_001061,9309.03,186.18,33.51,0.0,9089.34,2026-08-10,UTR101061
stl_001062,pay_001062,order_001062,2022.05,40.44,7.28,0.0,1974.33,2026-08-06,UTR101062
stl_001063,pay_001063,order_001063,11902.18,238.04,42.85,0.0,11621.29,2026-08-08,UTR101063
stl_001064,pay_001064,order_001064,10432.71,208.65,37.56,0.0,10186.5,2026-08-19,UTR101064
stl_001065,pay_001065,order_001065,23116.1,462.32,83.22,0.0,22570.56,2026-08-12,UTR101065
stl_001066,pay_001066,order_001066,17412.11,348.24,62.68,0.0,17001.19,2026-08-23,UTR101066
stl_001067,pay_001067,order_001067,22945.19,458.9,82.6,0.0,22403.69,2026-08-12,UTR101067
stl_001068,pay_001068,order_001068,9504.83,190.1,34.22,0.0,9280.51,2026-08-10,UTR101068
stl_001069,pay_001069,order_001069,5868.65,117.37,21.13,0.0,5730.15,2026-08-07,UTR101069
stl_001070,pay_001070,order_001070,12215.46,244.31,43.98,0.0,11927.17,2026-08-17,UTR101070
stl_001071,pay_001071,order_001071,18819.5,376.39,67.75,0.0,18375.36,2026-08-22,UTR101071
